,doc_id,sentence_id,sentence_text,sno
193,-950883277,4,"['Therefore', ',', 'the', 'model', 'can', 'explain', 'the', 'possible', 'discrepancy', 'between', 'the', 'actual', 'infection', 'dynamics', 'and', 'the', 'perception', 'of', 'the', 'phenomenon', '.']",194
194,-950883277,5,"['Misperception', '(', 'either', 'resulting', 'in', 'underestimating', 'or', 'overestimating', ')', 'can', 'be', 'particularly', 'relevant', 'in', 'the', 'early', 'phases', 'of', 'an', 'epidemic', 'phenomenon', 'due', 'to', 'the', 'lack', 'of', 'thorough', 'information', ':', 'for', 'example', ',', 'performing', 'an', 'insufficient', 'number', 'of', 'tests', 'may', 'lead', 'to', 'underestimating', 'the', 'transmission', 'rate', '(', 'because', 'many', 'infected', 'subjects', 'are', 'not', 'diagnosed', 'as', 'such', ')', 'and', 'overestimating', 'the', 'CFR', '(', 'because', 'critical', 'or', 'fatal', 'cases', 'hardly', 'go', 'undetected', ')', '.']",195
195,-950883277,6,"['The', 'model', 'thus', 'provides', 'a', 'rough', 'quantification', 'of', 'the', 'error', 'in', 'estimating', 'the', 'actual', 'number', 'of', 'infected', 'people', 'due', 'to', 'the', 'lack', 'of', 'proper', 'diagnostic', 'tests', ',', 'or', 'due', 'to', 'insufficient', 'number', 'of', 'diagnostic', 'tests', 'being', 'performed', '.']",196
196,-950883277,7,"['Also', ',', 'it', 'can', 'explain', 'and', 'predict', 'the', 'long-term', 'effects', 'of', 'underdiagnosis', ',', 'including', 'the', '(', 'apparently', 'surprising', ')', 'increased', 'number', 'of', 'infections', 'and', 'fatalities', ',', 'with', 'sudden', 'outbreaks', 'after', 'long', 'silent', 'periods', '.']",197
197,-950883277,8,"['Once', 'the', 'model', 'parameters', 'have', 'been', 'estimated', 'on', 'the', 'basis', 'of', 'the', 'available', 'clinical', 'data', ',', 'the', 'model', 'enables', 'us', 'to', 'reproduce', 'and', 'predict', 'the', 'dynamic', 'evolution', 'of', 'the', 'epidemic', 'and', 'to', 'evaluate', 'the', 'possible', 'underestimation', 'or', 'overestimation', 'of', 'the', 'epidemic', 'phenomenon', 'based', 'on', 'current', 'statistics', ',', 'which', 'are', 'heavily', 'subject', 'to', 'bias', '(', 'for', 'example', ',', 'asymptomatic', 'patients', 'may', 'get', 'tested', 'according', 'to', 'some', 'protocols', ',', 'not', 'tested', 'according', 'to', 'others', ')', '.']",198
198,-950883277,9,"['The', 'model', 'helps', 'evaluate', 'and', 'predict', 'the', 'effect', 'of', 'the', 'implementation', 'of', 'different', 'guidelines', 'and', 'protocols', '(', 'for', 'example', ',', 'more', 'extensive', 'screening', 'for', 'the', 'disease', 'or', 'stricter', 'social-distancing', 'measures', ')', ',', 'which', 'typically', 'results', 'in', 'a', 'change', 'in', 'the', 'model', 'parameters', '.']",199
199,-950883277,10,"['The', 'model', 'predictions', 'in', 'the', 'long', 'run', 'are', 'not', 'very', 'sensitive', 'to', 'the', 'initial', 'conditions', ',', 'but', 'they', 'are', 'sensitive', 'to', 'the', 'parameter', 'values', '(', 'and', 'in', 'particular', 'extremely', 'sensitive', 'to', 'some', 'of', 'these', ',', 'as', 'our', 'sensitivity', 'analysis', 'has', 'indicated', ')', ',', 'which', 'are', 'deeply', 'uncertain', 'and', 'can', 'vary', 'due', 'to', 'several', 'factors', ',', 'such', 'as', 'population', 'density', ',', 'cultural', 'habits', ',', 'environmental', 'conditions', 'and', 'age', 'distribution', 'of', 'the', 'population', '.']",200
200,-950883277,11,"['The', 'predictions', 'must', 'also', 'consider', 'parameter', 'variations', 'due', 'to', 'the', 'measures', 'imposed', 'by', 'the', 'government', '.']",201
201,-950883277,12,"['This', 'is', 'a', 'fundamental', 'aspect', ':', 'in', 'the', 'long', 'term', ',', 'not', 'imposing', 'drastic', 'measures', 'leads', 'to', 'catastrophic', 'outcomes', ',', 'even', 'when', 'the', 'initially', 'affected', 'population', 'is', 'a', 'small', 'fraction', '.']",202
202,-950883277,13,"['Social-distancing', 'measures', 'are', 'modeled', 'by', 'reducing', 'the', 'infection', 'coefficients', 'alpha', ',', 'beta', ',', 'gamma', 'and', 'delta', '.']",203
203,-950883277,14,"['The', 'infection', 'peak', 'time', 'is', 'not', 'monotonic', 'with', 'increasing', 'restrictions', '.']",204
204,-950883277,15,"['Partial', 'restrictions', 'on', 'population', 'movements', 'postpone', 'the', 'peak', ',', 'while', 'strong', 'restrictions', 'anticipate', 'the', 'peak', '.']",205
205,-950883277,16,"['Mild', 'containment', 'measures', 'may', 'have', 'negative', 'effects', ',', 'for', 'example', 'augmenting', 'the', 'fraction', 'of', 'the', 'population', 'with', 'life-threatening', 'symptoms', 'with', 'respect', 'to', 'the', 'fraction', 'of', 'population', 'with', 'mild', 'symptoms', '.']",206
206,-950883277,17,"['Diagnosis', 'campaigns', 'can', 'reduce', 'the', 'infection', 'peak', ',', 'because', 'the', 'diagnosed', 'population', 'enters', 'quarantine', 'and', 'hence', 'is', 'less', 'likely', 'to', 'affect', 'the', 'susceptible', 'population', '.']",207
207,1101872108,0,"['52', '.']",208
208,1101872108,1,"['Du', ',', 'Z.', 'Etal', '.']",209
209,1101872108,2,"['Serial', 'interval', 'of', 'COVID-19', 'among', 'publicly', 'reported', 'confirmed', 'cases', '.']",210
210,1101872108,3,"['Emerg', '.']",211
211,1101872108,4,"['Infect', '.']",212
212,1101872108,5,"['Dis', '.']",213
213,1101872108,6,"['26', ',', '6', '(', '2020', ')', '.']",214
214,1101872108,7,"['53', '.']",215
215,1101872108,8,"['King', ',', 'A.']",216
216,1101872108,9,"['A.', 'etal', '.']",217
217,1101872108,10,"['Avoidable', 'errors', 'in', 'the', 'modelling', 'of', 'outbreaks', 'of', 'emerging', 'pathogens', ',', 'with', 'special', 'reference', 'to', 'Ebola', '.']",218
218,1101872108,11,"['PROC', '.']",219
219,1101872108,12,"['Biol', '.']",220
220,1101872108,13,"['SCI', '.']",221
221,1101872108,14,"['282', ',', '20150347', '(', '2015', ')', '.']",222
222,1101872108,15,"['54', '.']",223
223,1101872108,16,"['Dowd', ',', 'J.', 'B.', 'Etal', '.']",224
224,1101872108,17,"['Demographic', 'science', 'aids', 'in', 'understanding', 'the', 'spread', 'and', 'fatality', 'rates', 'of', 'COVID-19', '.']",225
225,1101872108,18,"['Osf', 'Https', '://', 'osf.io', '/', 'fd4rh', '(', '2020', ')', '.']",226
226,1101872108,19,"['55', '.']",227
227,1101872108,20,"['Istituto', 'Superiore', 'Di', 'Sanita', '.']",228
228,1101872108,21,"['Characteristics', 'of', 'COVID-19', 'patients', 'dying', 'in', 'Italy', '.']",229
229,1101872108,22,"['Https', '://', 'www.epicentro.iss.it', '/', 'en', '/', 'coronavirus', '/', 'sars-cov-2-analysis-of-deaths', '(', '2020', ')', '.']",230
230,1153587218,0,"['22', ',', 'a', 'partially', 'incomplete', 'lockdown', ',', 'of', 'which', 'the', 'effectiveness', 'was', 'if', 'milder', 'or', 'stronger', 'measures', 'had', 'been', 'implemented', 'earlier', '.']",231
231,1153587218,1,"['The', 'reduced', 'by', 'the', 'movement', 'of', 'people', 'from', 'the', 'north', 'to', 'the', 'south', 'curve', 'following', 'day', '22', 'shows', 'the', 'importance', 'and', 'effectiveness', 'of', 'of', 'Italy', 'when', 'the', 'country-wide', 'lockdown', 'was', 'announced', 'but', 'not', 'a', 'prompt', 'lockdown', '.']",232
232,1153587218,2,"['The', 'actual', 'epidemic', 'evolution', 'corresponds', 'to', 'yet', 'enforced', ',', 'yielded', 'R0', '=', '1.60', '.']",233
233,1153587218,3,"['When', 'the', 'national', 'lockdown', 'was', 'an', 'intermediate', 'scenario', ':', 'the', 'lockdown', 'measures', 'had', 'a', 'moderate', 'fully', 'operational', 'and', 'strictly', 'enforced', ',', 'after', 'day', '28', ',', 'R0', '=', '0.99', ',', 'finally', 'effect', ',', 'probably', 'due', 'to', 'their', 'incremental', 'nature', '.']",234
234,1153587218,4,"['reaching', 'below', '1', '.']",235
235,1153587218,5,"['Moreover', ',', 'R0', '=', '0.85', 'was', 'achieved', 'after', 'day', '38', 'due', 'to', 'a', 'wider', 'testing', 'campaign', 'that', 'identified', 'more', 'mildly', 'sympmeasures', 'enforced', 'after', 'day', '50', '.']",236
236,1153587218,6,"['tomatic', 'infected', 'individuals', '.']",237
237,1153587218,7,"['Figure', '2a', 'shows', 'the', 'model', 'evolution', 'with', 'the', 'estimated', 'parameters', 'up', 'to', 'day', '46', ';', 'in', 'the', 'earliest', 'epidemic', 'strong', 'increase', 'of', 'the', 'spread', 'of', 'disease', ',', 'a', 'prolonged', 'emergency', 'phase', ',', 'the', 'number', 'of', 'infected', 'was', 'considerably', 'underestimated', '.']",238
238,1153587218,8,"['and', 'more', 'deaths', '(', '0.12', '%', 'of', 'the', 'population', 'in', 'the', 'first', '350', 'days', ')', '.']",239
239,1153587218,9,"['Of', 'the', 'total', 'cases', ',', '35', '%', 'were', 'undetected', '.']",240
240,1153587218,10,"['In', 'Fig.', '2b', ',', 'the', 'infected', 'Figure', '3c', ',', 'd', 'shows', 'the', 'benefits', 'of', 'stricter', 'lockdown', 'measures', ':', 'after', 'individuals', 'are', 'partitioned', 'into', 'the', 'different', 'subpopulations', '(', 'diag350', 'days', ',', '0.41', '%', 'of', 'the', 'population', 'would', 'contract', 'the', 'virus', '(', '0.30', '%', 'nosed', 'or', 'not', ',', 'with', 'different', 'SOI', 'classification', ')', '.']",241
241,1153587218,11,"['Over', 'a', '350-day', 'diagnosed', ')', 'and', '0.04', '%', 'of', 'the', 'population', 'would', 'die', '.']",242
242,1153587218,12,"['horizon', ',', 'in', 'the', 'absence', 'of', 'further', 'policy', 'changes', ',', 'Fig.', '2c', 'predicts', 'that', '0.61', '%', 'of', 'the', 'population', 'will', 'contract', 'the', 'virus', '(', 'and', '0.45', '%', 'will', 'be', 'diagnosed', ')', ',', 'while', '0.06', '%', 'of', 'the', 'population', 'will', 'die', 'from', 'COVIDhelp', 'to', 'rapidly', 'end', 'the', 'epidemic', ',', 'as', 'suggested', 'by', 'Peto28', '.']",243
243,1153587218,13,"['Figure', '4a', ',', 'b', 'shows', 'the', 'effect', 'of', 'such', 'measures', ':', 'the', 'peak', 'would', 'be', 'reached', '19', '.']",244
244,1153587218,14,"['The', 'peak', 'of', 'the', 'number', 'of', 'concurrently', 'infected', 'individuals', 'will', 'occur', 'on', 'around', 'day', '50', 'at', '0.19', '%', 'of', 'the', 'population', ',', 'while', 'sooner', 'and', ',', 'after', '350', 'days', ',', '0.43', '%', 'of', 'the', 'population', 'would', 'conthe', 'peak', 'of', 'concurrently', 'diagnosed', 'infected', 'individuals', 'will', 'occur', 'tract', 'the', 'virus', '(', '0.33', '%', 'diagnosed', ')', ',', 'with', 'an', 'estimated', '0.05', '%', 'dying', '.']",245
245,1153587218,15,"['later', '(', 'around', 'day', '56', ')', 'and', 'amounts', 'to', '0.17', '%', 'of', 'the', 'population', '.']",246
246,1153587218,16,"['The', 'Figure', '4c', ',', 'd', 'shows', 'the', 'effect', 'of', 'combining', 'a', 'milder', 'lockdown', 'with', 'actual', 'case', 'fatality', 'rate', '(', 'CFR', ')', 'is', '9.8', '%', 'and', 'the', 'perceived', 'CFR', 'is', '13', '%', '.']",247
247,1153587218,17,"['widespread', 'testing', 'and', 'contact', 'tracing', ':', 'after', '350', 'days', ',', '0.52', '%', 'of', 'the', 'Figure', '2d', 'shows', 'that', 'each', 'infected', 'subpopulation', 'reaches', 'its', 'peak', 'population', 'would', 'contract', 'the', 'virus', '(', '0.41', '%', 'diagnosed', ')', 'and', '0.05', '%', 'at', 'a', 'different', 'time', '.']",248
248,1153587218,18,"['would', 'die', '.']",249
249,1210460135,0,"['Data', 'availability', 'We', 'gathered', 'epidemiological', 'data', 'from', 'the', 'following', 'publicly', 'available', 'data', 'sources', ':', 'Italian', 'Civil', 'Protection', '(', 'http://www.protezionecivilfor', 'exampleov.it', '/', 'media-comunicazione', '/', 'comunicati-stampa', ')', 'and', 'the', 'Ministry', 'of', 'Health', '(', 'http', '://', 'www.salutfor', 'exampleov.it', '/', 'portale', '/', 'home.html', ')', '.']",250
250,1210460135,1,"['All', 'the', 'epidemiological', 'information', 'we', 'used', 'is', 'documented', 'in', 'the', 'Extended', 'Data', 'and', 'Supplementary', 'Tables', '.']",251
251,1210460135,2,"['Raw', 'data', 'are', 'reported', 'in', 'Supplementary', 'Table', '1', 'and', 'are', 'also', 'included', 'in', 'Extended', 'Data', 'Fig.', '3', '.']",252
252,1307710470,0,"['_', 'H', 'td', 'Th', '(', '1/4', ')', 'lambdaI', 'td', 'Th', 'th', 'rhoD', 'td', 'Th', 'th', 'kappaA', 'td', 'Th', 'th', 'xiR', 'td', 'Th', 'th', 'sigmaT', 'td', 'Th', 'd7Th', '.']",253
253,1340205853,0,"['Fig.', '4', '|', 'the', 'effect', 'of', 'testing', '.']",254
254,1340205853,1,"['a-d', ',', 'Epidemic', 'evolution', 'predicted', 'by', 'the', 'model', 'for', 'the', 'COVID-19', 'outbreak', 'in', 'Italy', 'when', ',', 'after', 'day', '50', ',', 'massive', 'testing', 'and', 'contact', 'tracing', 'is', 'enforced', '(', 'a', ',', 'b', ')', ',', 'leading', 'to', 'R0', '=0', '.59', ',', 'as', 'well', 'as', 'in', 'parallel', 'with', 'weakening', 'social-distancing', 'measures', '(', 'c', ',', 'd', ')', ',', 'leading', 'to', 'R0', '=0', '.77', '.']",255
255,1340205853,2,"['The', 'plots', 'in', 'a', 'and', 'c', 'show', 'the', 'difference', 'between', 'the', 'actual', '(', 'real', 'cases', ')', 'and', 'the', 'perceived', '(', 'diagnosed', 'cases', ')', 'evolution', 'of', 'the', 'epidemics', '.']",256
256,1340205853,3,"['The', 'plots', 'in', 'b', 'and', 'd', 'distinguish', 'between', 'the', 'different', 'categories', 'of', 'infected', 'patients', ':', 'non', 'diagnosed', 'asymptomatic', '(', 'ND', 'AS', ')', ',', 'diagnosed', 'asymptomatic', '(', 'D', 'AS', ')', ',', 'non', 'diagnosed', 'symptomatic', '(', 'ND', 'S', ')', ',', 'diagnosed', 'symptomatic', '(', 'D', 'S', ')', 'and', 'diagnosed', 'with', 'life-threatening', 'symptoms', '(', 'D', 'IC', ')', '.']",257
257,1340205853,4,"['Note', 'that', 'a', ',', 'c', 'and', 'b', ',', 'd', 'have', 'different', 'scales', '.']",258
258,1390091479,0,"['0', '(', '1/2', ')', 'epsilonIdphiTh', 'th', 'dtheta', 'th', 'muThAdphiTh', 'dphi', 'R', 't', 'Taking', 'into', 'account', 'that', 'I', 'phid', 'Thdphi', 'd26Th', 'S', 'td', 'Th', '(', '1/4', ')', 'S', '0d', 'Th', 'th', 'I', '0d', 'Th', 'I', 'td', 'Th', 'r1Zt', '0', 'we', 'can', 'provide', 'the', 'explicit', 'formulas', 'E', 'td', 'Th', 'M', 'td', 'Th', '(', '1/4', ')', 'd27Th', 'Sd0Th', 'SdtTh', '.']",259
259,1406266137,0,"['Code', 'availability', 'The', 'codes', 'are', 'available', 'at', 'http://users.dimi.uniud.it/~giulia.giordano/docs/papers/', 'SIDARTHEcode.zip', '.']",260
260,1536611407,0,"['Fig.', '1', '|', 'the', 'model', '.']",261
261,1536611407,1,"['Graphical', 'scheme', 'representing', 'the', 'interactions', 'among', 'different', 'stages', 'of', 'infection', 'in', 'the', 'mathematical', 'model', 'SIDARTHE', ':', 'S', ',', 'susceptible', '(', 'uninfected', ')', ';', 'I', ',', 'infected', '(', 'asymptomatic', 'or', 'pauci-symptomatic', 'infected', ',', 'undetected', ')', ';', 'D', ',', 'diagnosed', '(', 'asymptomatic', 'infected', ',', 'detected', ')', ';', 'A', ',', 'ailing', '(', 'symptomatic', 'infected', ',', 'undetected', ')', ';', 'R', ',', 'recognized', '(', 'symptomatic', 'infected', ',', 'detected', ')', ';', 'T', ',', 'threatened', '(', 'infected', 'with', 'life-threatening', 'symptoms', ',', 'detected', ')', ';', 'H', ',', 'healed', '(', 'recovered', ')', ';', 'E', ',', 'extinct', '(', 'dead', ')', '.']",262
262,1538069082,0,"['Extended', 'Data', 'Fig.', '2', '|', 'Sensitivity', 'analysis', 'with', 'respect', 'to', 'loss', 'of', 'immunity', '.']",263
263,1538069082,1,"['Sensitivity', 'analysis', 'showing', 'the', 'effect', 'of', 'introducing', 'lack', 'of', 'immunity', '(', 'hence', ',', 'the', 'possibility', 'of', 'reinfection', ')', 'after', 'day', '50', ':', 'recovered', 'individuals', 'can', 'become', 'susceptible', 'again', ',', 'so', 'we', 'add', 'a', 'term', '+', 'chiH', '(', 't', ')', 'in', 'equation', '(', '1', ')', 'and', 'a', 'term', '-', 'chiH', '(', 't', ')', 'in', 'equation', '(', '7', ')', ',', 'where', 'chi', 'represents', 'the', 'rate', 'at', 'which', 'immunity', 'is', 'lost', '.']",264
264,1538069082,2,"['We', 'show', 'the', 'evolution', 'of', 'the', 'various', 'model', 'variables', 'when', 'chi', '=0', ',', 'chi', '=0', '.1', ',', 'chi', '=0', '.8', '.']",265
265,1538069082,3,"['Panel', '(', 'a', ')', 'shows', 'the', 'variation', 'in', 'the', 'total', 'number', 'of', 'cases', ',', 'panel', '(', 'b', ')', 'in', 'the', 'number', 'of', 'recovered', 'individuals', '(', 'green', ')', 'and', 'deaths', '(', 'black', ')', ',', 'panel', '(', 'c', ')', 'in', 'the', 'total', 'number', 'of', 'currently', 'infected', 'individuals', ',', 'panels', '(', 'd', ')', '-', '(', 'h', ')', 'in', 'the', 'number', 'of', 'infected', 'in', 'different', 'categories', '.']",266
266,1538069082,4,"['Apart', 'from', 'the', 'number', 'of', 'recovered', 'individuals', ',', 'which', 'is', 'drastically', 'reduced', 'after', 'loss', 'of', 'immunity', ',', 'all', 'the', 'other', 'curves', 'are', 'essentially', 'unaffected', ':', 'the', 'increase', 'in', 'the', 'number', 'of', 'infected', 'and', 'deaths', ',', 'hence', 'the', 'increase', 'in', 'the', 'number', 'of', 'cumulative', 'infected', ',', 'is', 'hardly', 'visible', '.']",267
267,1549992675,0,"['In', 'Italy', ',', '128,948', 'confirmed', 'cases', 'and', '15,887', 'deaths', 'of', 'peodischarged', 'due', 'to', 'recovery', 'and', '15,887', 'had', 'died7', '.']",268
268,1549992675,1,"['In', 'the', 'early', 'days', 'of', 'ple', 'who', 'tested', 'positive', 'for', 'SARS-CoV-2', 'were', 'registered', 'as', 'the', 'epidemic', 'in', 'Italy', ',', 'both', 'symptomatic', 'and', 'asymptomatic', 'people', 'of', '5', 'April', '2020', '.']",269
269,1549992675,2,"['Ending', 'the', 'global', 'SARS-CoV-2', 'pandemic', 'underwent', 'screening', '.']",270
270,1549992675,3,"['A', 'government', 'regulation', 'dated', '26', 'February', 'requires', 'implementation', 'of', 'multiple', 'population-wide', 'strate2020', 'limited', 'screening', 'to', 'symptomatic', 'subjects', 'only8', '.']",271
271,1549992675,4,"['On', '8', 'March', 'gies', ',', 'including', 'social', 'distancing', ',', 'testing', 'and', 'contact', 'tracing', '.']",272
272,1549992675,5,"['2020', ',', 'to', 'further', 'contain', 'the', 'spread', 'of', 'SARS-CoV-2', ',', 'the', 'red', 'zone', 'We', 'propose', 'a', 'new', 'model', 'that', 'predicts', 'the', 'course', 'of', 'the', 'epiwas', 'extended', 'to', 'the', 'entire', 'area', 'of', 'Lombardy', 'and', '14', 'more', 'northern', 'demic', 'to', 'help', 'plan', 'an', 'effective', 'control', 'strategy', '.']",273
273,1549992675,6,"['The', 'model', 'Italian', 'provinces', '.']",274
274,1549992675,7,"['On', '9', 'March', '2020', ',', 'lockdown', 'was', 'declared', 'for', 'the', 'considers', 'eight', 'stages', 'of', 'infection', ':', 'susceptible', '(', 'S', ')', ',', 'infected', 'entire', 'country9', 'and', 'progressively', 'stricter', 'restrictions', 'were', 'adopted', '.']",275
275,1549992675,8,"['(', 'i', ')', ',', 'diagnosed', '(', 'D', ')', ',', 'ailing', '(', 'a', ')', ',', 'recognized', '(', 'R', ')', ',', 'threatened', '(', 'T', ')', ',', 'healed', '(', 'H', ')', 'and', 'extinct', '(', 'E', ')', ',', 'collectively', 'termed', 'Sidarthe', '.']",276
276,1549992675,9,"['pared', 'with', 'previous', 'coronavirus', 'outbreaks', 'of', 'SARS-CoV', 'and', 'Our', 'SIDARTHE', 'model', 'discriminates', 'between', 'infected', 'indiMERS-CoV', '.']",277
277,1549992675,10,"['According', 'to', 'Chinese', 'data10', ',', 'a', 'large', 'number', 'of', 'transviduals', 'depending', 'on', 'whether', 'they', 'have', 'been', 'diagnosed', 'and', 'missions', ',', 'both', 'in', 'nosocomial', 'and', 'community', 'settings', ',', 'occurred', 'on', 'the', 'severity', 'of', 'their', 'symptoms', '.']",278
278,1549992675,11,"['The', 'distinction', 'between', 'through', 'human-to-human', 'contact', 'with', 'individuals', 'showing', 'no', 'or', 'diagnosed', 'and', 'non', 'diagnosed', 'individuals', 'is', 'important', 'mild', 'symptoms', '.']",279
279,1549992675,12,"['The', 'estimated', 'basic', 'reproduction', 'number', '(', 'R0', ')', 'for', 'because', 'the', 'former', 'are', 'typically', 'isolated', 'and', 'hence', 'less', 'likely', 'SARS-CoV-2', 'ranges', 'from', '2.0', 'to', '3.511-13', ',', 'which', 'seems', 'comparable', ',', 'to', 'spread', 'the', 'infection', '.']",280
280,1549992675,13,"['This', 'delineation', 'also', 'helps', 'to', 'explain', 'or', 'possibly', 'higher', ',', 'than', 'for', 'SARS-CoV', 'and', 'MERS-CoV', '.']",281
281,1549992675,14,"['High', 'viral', 'misperceptions', 'of', 'the', 'case', 'fatality', 'rate', 'and', 'of', 'the', 'epidemic', 'loads', 'of', 'SARS-CoV-2', 'were', 'found', 'in', 'upper', 'respiratory', 'specimens', 'of', 'spread', '.']",282
282,1549992675,15,"['We', 'compare', 'simulation', 'results', 'with', 'real', 'data', 'on', 'the', 'patients', 'showing', 'little', 'or', 'no', 'symptoms', ',', 'with', 'a', 'viral', 'shedding', 'patCOVID-19', 'epidemic', 'in', 'Italy', ',', 'and', 'we', 'model', 'possible', 'scenarios', 'tern', 'akin', 'to', 'that', 'of', 'influenza', 'viruses14', '.']",283
283,1549992675,16,"['Hence', ',', 'inapparent', 'transmisof', 'implementation', 'of', 'countermeasures', '.']",284
284,1549992675,17,"['Our', 'results', 'demonsion', 'may', 'play', 'a', 'major', 'and', 'underestimated', 'role', 'in', 'sustaining', 'the', 'strate', 'that', 'restrictive', 'social-distancing', 'measures', 'will', 'need', 'to', 'outbreak', '.']",285
285,1549992675,18,"['be', 'combined', 'with', 'widespread', 'testing', 'and', 'contact', 'tracing', 'to', 'end', 'the', 'ongoing', 'COVID-19', 'pandemic', '.']",286
286,1549992675,19,"['damental', 'to', 'understand', 'the', 'course', 'of', 'the', 'epidemic', 'and', 'to', 'plan', 'effective', 'control', 'strategies', '.']",287
287,1549992675,20,"['One', 'commonly', 'used', 'model', 'is', 'the', 'SIR', 'After', 'a', 'novel', 'strain', 'of', 'coronavirus', ',', 'SARS-CoV-2', ',', 'was', 'identified', 'in', 'Wuhan', '(', 'Hubei', ')', ',', 'China1', ',2', ',', 'an', 'exponentially', 'growing', 'nummodel19', 'for', 'human-to-human', 'transmission', ',', 'which', 'describes', 'the', 'ber', 'of', 'patients', 'in', 'mainland', 'China', 'were', 'diagnosed', 'with', 'COVID-19', ',', 'flow', 'of', 'individuals', 'through', 'three', 'mutually', 'exclusive', 'stages', 'of', 'infecprompting', 'Chinese', 'authorities', 'to', 'introduce', 'radical', 'measures', 'to', 'contion', ':', 'susceptible', ',', 'infected', 'and', 'recovered', '.']",288
288,1549992675,21,"['More', 'complex', 'models', 'can', 'accurately', 'portray', 'the', 'dynamic', 'spread', 'of', 'specific', 'epidemics', '.']",289
289,1549992675,22,"['For', 'tain', 'the', 'outbreak3', '.']",290
290,1549992675,23,"['Despite', 'these', 'measures', ',', 'a', 'COVID-19', 'pandemic', 'the', 'COVID-19', 'pandemic', ',', 'several', 'models', 'have', 'been', 'developed', '.']",291
291,1549992675,24,"['Lin', 'ensued', 'in', 'the', 'following', 'months', '.']",292
292,1549992675,25,"['The', 'World', 'Health', 'Organisation', 'and', 'colleagues', 'extended', 'a', 'SEIR', '(', 'susceptible', ',', 'exposed', ',', 'infectious', ',', 'report', 'dated', '5', 'April', '2020', 'reported', '1,133,758', 'total', 'cases', 'and', '62,784', 'removed', ')', 'model', 'considering', 'risk', 'perception', 'and', 'the', 'cumulative', 'deaths', 'worldwide4', '.']",293
293,1549992675,26,"['Italy', 'has', 'been', 'severely', 'affected5', '.']",294
294,1549992675,27,"['After', 'the', 'first', 'indigenous', 'case', 'number', 'of', 'cases20', ',', 'Anastassopoulou', 'and', 'colleagues', 'proposed', 'a', 'on', '21', 'February', '2020', 'in', 'Lodi', 'province', ',', 'several', 'suspect', 'cases', '(', 'initially', 'discrete-time', 'SIR', 'model', 'including', 'dead', 'individuals21', ',', 'Casella', 'develepidemiologically', 'linked', ')', 'began', 'to', 'emerge', 'in', 'the', 'south', 'and', 'southoped', 'a', 'control-oriented', 'SIR', 'model', 'that', 'stresses', 'the', 'effects', 'of', 'delays', 'west', 'territory', 'of', 'Lombardy6', '.']",295
295,1549992675,28,"['A', ""'"", 'red', 'zone', ""'"", ',', 'encompassing', '11', 'municiand', 'compares', 'the', 'outcomes', 'of', 'different', 'containment', 'policies22', 'and', 'palities', 'where', 'SARS-CoV-2', 'infection', 'was', 'endemic', ',', 'was', 'instituted', 'Wu', 'and', 'colleagues', 'used', 'transmission', 'dynamics', 'to', 'estimate', 'the', 'clinon', '22', 'February', '2020', ',', 'and', 'put', 'on', 'lockdown', 'to', 'contain', 'the', 'emerging', 'ical', 'severity', 'of', 'COVID-1923', '.']",296
296,1549992675,29,"['Stochastic', 'transmission', 'models', 'have', 'threat', '.']",297
297,1549992675,30,"['A', 'campaign', 'to', 'identify', 'and', 'screen', 'all', 'close', 'contacts', 'with', 'also', 'been', 'considered24', ',25', '.']",298
298,1549992675,31,"['Here', ',', 'we', 'propose', 'a', 'new', 'mean-field', 'epideconfirmed', 'cases', 'of', 'COVID-19', 'resulted', 'in', 'taking', '691,461', 'nasal', 'miological', 'model', 'for', 'the', 'COVID-19', 'epidemic', 'in', 'Italy', 'that', 'extends', 'swabs', 'as', 'of', '5', 'April', '2020', '.']",299
299,1549992675,32,"['Of', 'the', '128,948', 'detected', 'cases', ',', '91,246', 'were', 'the', 'classical', 'SIR', 'model', ',', 'similar', 'to', 'that', 'developed', 'by', 'Gumel', 'and', 'colcurrently', 'infected', '(', '28,949', 'hospitalized', ',', '3,977', 'admitted', 'to', 'intensive', 'leagues', 'for', 'SARS26', '.']",300
300,1549992675,33,"['A', 'summary', 'of', 'the', 'main', 'findings', ',', 'limitations', 'care', 'units', '(', 'ICUs', ')', 'and', '58,320', 'quarantined', 'at', 'home', ')', ',', '21,815', 'had', 'been', 'and', 'implications', 'of', 'the', 'model', 'for', 'policymakers', 'is', 'shown', 'in', 'Table', '1', '.']",301
301,1559054647,0,"['EdtTh', 'PdtTh', '(', '1/4', ')', 'epsilonr3thdthetathmuThzeta', 'd28Th', 'R1R3', 'R3', '(', '1/2', ')', 'Id0Th', 'Th', 'Sd0Th', 'IdtTh', 'SdtTh', 'Th', 'Thetathmu', '(', '1/2', ')', 'Ad0Th', 'AdtTh', '.']",302
302,1638823760,0,"['SdtTh', 'th', 'IdtTh', 'th', 'DdtTh', 'th', 'AdtTh', 'th', 'RdtTh', 'th', 'TdtTh', 'th', 'HdtTh', 'th', 'EdtTh', '(', '1/4', ')', '1', 'where', '1', 'denotes', 'the', 'total', 'population', ',', 'including', 'deceased', '.']",303
