,doc_id,sentence_id,sentence_text,raw_text,text,sno
160,1305124149,1,The interpretation of the constant r is as follows .,The interpretation of the constant r is as follows .,"dS 1 rS t I t r S t I t p p = - ( ) ( ) - ( ) ( ) ( ) dt dE 2 rS t I t bE t = ( ) ( ) - ( ) ( ) dt dI bbE t aI t 3 = ( ) - ( ) ( ) dt dR aI t 4 = ( ) ( ) dt dI P r S t I t a I t 5 = P P P P ( ) ( ) - ( ) ( ) dt dR PP a I t = P P ( ) ( )6 dt The above system of  differential equations are derived from the so-called simple mass action incidence approach which is described in [11].
The interpretation of the constant r is as follows.
An average infective of  disease A makes contact sufficient to transmit infection with rN others per unit time, where N is the total population.
Note that the probability that a random contact by an infective with a susceptible, who can then transmit infection, is S/ N, therefore the number of new infections in unit time is (rN)(S/N)I = rSI.
One can also interpret rP in a similar way.
Here r and rP are related to the infection rate of disease A and B respectively, while a, aP and b are the removal rate of individuals in class I, IP and E respectively.
The last two equations follow from the assumption that the population size N is constant.
We are, of course, only interested in non-negative solutions for S, E, I,R, IP and RP.",161
161,1305124149,2,"An average infective of disease A makes contact sufficient to transmit infection with rN others per unit time , where N is the total population .","An average infective of disease A makes contact sufficient to transmit infection with rN others per unit time , where N is the total population .","dS 1 rS t I t r S t I t p p = - ( ) ( ) - ( ) ( ) ( ) dt dE 2 rS t I t bE t = ( ) ( ) - ( ) ( ) dt dI bbE t aI t 3 = ( ) - ( ) ( ) dt dR aI t 4 = ( ) ( ) dt dI P r S t I t a I t 5 = P P P P ( ) ( ) - ( ) ( ) dt dR PP a I t = P P ( ) ( )6 dt The above system of  differential equations are derived from the so-called simple mass action incidence approach which is described in [11].
The interpretation of the constant r is as follows.
An average infective of  disease A makes contact sufficient to transmit infection with rN others per unit time, where N is the total population.
Note that the probability that a random contact by an infective with a susceptible, who can then transmit infection, is S/ N, therefore the number of new infections in unit time is (rN)(S/N)I = rSI.
One can also interpret rP in a similar way.
Here r and rP are related to the infection rate of disease A and B respectively, while a, aP and b are the removal rate of individuals in class I, IP and E respectively.
The last two equations follow from the assumption that the population size N is constant.
We are, of course, only interested in non-negative solutions for S, E, I,R, IP and RP.",162
162,1305124149,3,"Note that the probability that a random contact by an infective with a susceptible , who can then transmit infection , is S / N , therefore the number of new infections in unit time is ( rN ) ( S / N ) I = rSI .","Note that the probability that a random contact by an infective with a susceptible , who can then transmit infection , is S / N , therefore the number of new infections in unit time is ( rN ) ( S / N ) I = rSI .","dS 1 rS t I t r S t I t p p = - ( ) ( ) - ( ) ( ) ( ) dt dE 2 rS t I t bE t = ( ) ( ) - ( ) ( ) dt dI bbE t aI t 3 = ( ) - ( ) ( ) dt dR aI t 4 = ( ) ( ) dt dI P r S t I t a I t 5 = P P P P ( ) ( ) - ( ) ( ) dt dR PP a I t = P P ( ) ( )6 dt The above system of  differential equations are derived from the so-called simple mass action incidence approach which is described in [11].
The interpretation of the constant r is as follows.
An average infective of  disease A makes contact sufficient to transmit infection with rN others per unit time, where N is the total population.
Note that the probability that a random contact by an infective with a susceptible, who can then transmit infection, is S/ N, therefore the number of new infections in unit time is (rN)(S/N)I = rSI.
One can also interpret rP in a similar way.
Here r and rP are related to the infection rate of disease A and B respectively, while a, aP and b are the removal rate of individuals in class I, IP and E respectively.
The last two equations follow from the assumption that the population size N is constant.
We are, of course, only interested in non-negative solutions for S, E, I,R, IP and RP.",163
163,1305124149,4,One can also interpret rP in a similar way .,One can also interpret rP in a similar way .,"dS 1 rS t I t r S t I t p p = - ( ) ( ) - ( ) ( ) ( ) dt dE 2 rS t I t bE t = ( ) ( ) - ( ) ( ) dt dI bbE t aI t 3 = ( ) - ( ) ( ) dt dR aI t 4 = ( ) ( ) dt dI P r S t I t a I t 5 = P P P P ( ) ( ) - ( ) ( ) dt dR PP a I t = P P ( ) ( )6 dt The above system of  differential equations are derived from the so-called simple mass action incidence approach which is described in [11].
The interpretation of the constant r is as follows.
An average infective of  disease A makes contact sufficient to transmit infection with rN others per unit time, where N is the total population.
Note that the probability that a random contact by an infective with a susceptible, who can then transmit infection, is S/ N, therefore the number of new infections in unit time is (rN)(S/N)I = rSI.
One can also interpret rP in a similar way.
Here r and rP are related to the infection rate of disease A and B respectively, while a, aP and b are the removal rate of individuals in class I, IP and E respectively.
The last two equations follow from the assumption that the population size N is constant.
We are, of course, only interested in non-negative solutions for S, E, I,R, IP and RP.",164
164,1305124149,5,"Here r and rP are related to the infection rate of disease A and B respectively , while a , aP and b are the removal rate of individuals in class I , IP and E respectively .","Here r and rP are related to the infection rate of disease A and B respectively , while a , aP and b are the removal rate of individuals in class I , IP and E respectively .","dS 1 rS t I t r S t I t p p = - ( ) ( ) - ( ) ( ) ( ) dt dE 2 rS t I t bE t = ( ) ( ) - ( ) ( ) dt dI bbE t aI t 3 = ( ) - ( ) ( ) dt dR aI t 4 = ( ) ( ) dt dI P r S t I t a I t 5 = P P P P ( ) ( ) - ( ) ( ) dt dR PP a I t = P P ( ) ( )6 dt The above system of  differential equations are derived from the so-called simple mass action incidence approach which is described in [11].
The interpretation of the constant r is as follows.
An average infective of  disease A makes contact sufficient to transmit infection with rN others per unit time, where N is the total population.
Note that the probability that a random contact by an infective with a susceptible, who can then transmit infection, is S/ N, therefore the number of new infections in unit time is (rN)(S/N)I = rSI.
One can also interpret rP in a similar way.
Here r and rP are related to the infection rate of disease A and B respectively, while a, aP and b are the removal rate of individuals in class I, IP and E respectively.
The last two equations follow from the assumption that the population size N is constant.
We are, of course, only interested in non-negative solutions for S, E, I,R, IP and RP.",165
165,1305124149,6,The last two equations follow from the assumption that the population size N is constant .,The last two equations follow from the assumption that the population size N is constant .,"dS 1 rS t I t r S t I t p p = - ( ) ( ) - ( ) ( ) ( ) dt dE 2 rS t I t bE t = ( ) ( ) - ( ) ( ) dt dI bbE t aI t 3 = ( ) - ( ) ( ) dt dR aI t 4 = ( ) ( ) dt dI P r S t I t a I t 5 = P P P P ( ) ( ) - ( ) ( ) dt dR PP a I t = P P ( ) ( )6 dt The above system of  differential equations are derived from the so-called simple mass action incidence approach which is described in [11].
The interpretation of the constant r is as follows.
An average infective of  disease A makes contact sufficient to transmit infection with rN others per unit time, where N is the total population.
Note that the probability that a random contact by an infective with a susceptible, who can then transmit infection, is S/ N, therefore the number of new infections in unit time is (rN)(S/N)I = rSI.
One can also interpret rP in a similar way.
Here r and rP are related to the infection rate of disease A and B respectively, while a, aP and b are the removal rate of individuals in class I, IP and E respectively.
The last two equations follow from the assumption that the population size N is constant.
We are, of course, only interested in non-negative solutions for S, E, I,R, IP and RP.",166
166,1305124149,7,"We are , of course , only interested in non negative solutions for S , E , I , R , IP and RP .","We are , of course , only interested in non negative solutions for S , E , I , R , IP and RP .","dS 1 rS t I t r S t I t p p = - ( ) ( ) - ( ) ( ) ( ) dt dE 2 rS t I t bE t = ( ) ( ) - ( ) ( ) dt dI bbE t aI t 3 = ( ) - ( ) ( ) dt dR aI t 4 = ( ) ( ) dt dI P r S t I t a I t 5 = P P P P ( ) ( ) - ( ) ( ) dt dR PP a I t = P P ( ) ( )6 dt The above system of  differential equations are derived from the so-called simple mass action incidence approach which is described in [11].
The interpretation of the constant r is as follows.
An average infective of  disease A makes contact sufficient to transmit infection with rN others per unit time, where N is the total population.
Note that the probability that a random contact by an infective with a susceptible, who can then transmit infection, is S/ N, therefore the number of new infections in unit time is (rN)(S/N)I = rSI.
One can also interpret rP in a similar way.
Here r and rP are related to the infection rate of disease A and B respectively, while a, aP and b are the removal rate of individuals in class I, IP and E respectively.
The last two equations follow from the assumption that the population size N is constant.
We are, of course, only interested in non-negative solutions for S, E, I,R, IP and RP.",167
167,1362968840,0,Observed expected .,Observed expected .,Observed expected .,168
168,1452417204,0,s e s a c f o r e b m u N .,s e s a c f o r e b m u N .,s e s a c f o r e b m u N .,169
169,1456019950,0,"Figure 2 Daily new number of confirmed SARS cases from Hong Kong : hospital , community and the Amoy Gardens Daily new number of confirmed SARS cases from Hong Kong : hospital , community and the Amoy Gardens .","Figure 2 Daily new number of confirmed SARS cases from Hong Kong : hospital , community and the Amoy Gardens Daily new number of confirmed SARS cases from Hong Kong : hospital , community and the Amoy Gardens .","Figure 2 Daily new number of confirmed SARS cases from Hong Kong: hospital, community and the Amoy Gardens Daily new number of confirmed SARS cases from Hong Kong: hospital, community and the Amoy Gardens.",170
170,1466719790,0,Figure 4 The cumulative number of SARS cases in Hong Kong community ( and the simulated case `` a '' ) The cumulative number of SARS cases in Hong Kong community ( and the simulated case `` a '' ) .,Figure 4 The cumulative number of SARS cases in Hong Kong community ( and the simulated case `` a '' ) The cumulative number of SARS cases in Hong Kong community ( and the simulated case `` a '' ) .,Figure 4 The cumulative number of SARS cases in Hong Kong community (and the simulated case ``a'') The cumulative number of SARS cases in Hong Kong community (and the simulated case ``a'').,171
171,1475934218,0,"To apply our model to study the outbreak of SARS in Hong Kong , we assume that disease A is caused by SARS virus , while disease B is caused by some unknown virus and disease B `` protects '' people from being infected by SARS provided that they are infected by disease B first .","To apply our model to study the outbreak of SARS in Hong Kong , we assume that disease A is caused by SARS virus , while disease B is caused by some unknown virus and disease B `` protects '' people from being infected by SARS provided that they are infected by disease B first .","To apply our model to study the outbreak of  SARS in Hong Kong, we assume that disease A is caused by SARS virus, while disease B is caused by some unknown virus and  disease B ``protects'' people from being infected by SARS provided that they are infected by disease B first.
We accept that A can be derived from B, after a mutation and / or recombination event.
Since we do not know how many Hong Kong people are infected by virus B, we shall consider the following two scenarios: a) 0.5 million Hong Kong people are infected by disease B. b) only 10 Hong Kong people are infected by disease B.",172
172,1475934218,1,"We accept that A can be derived from B , after a mutation and / or recombination event .","We accept that A can be derived from B , after a mutation and / or recombination event .","To apply our model to study the outbreak of  SARS in Hong Kong, we assume that disease A is caused by SARS virus, while disease B is caused by some unknown virus and  disease B ``protects'' people from being infected by SARS provided that they are infected by disease B first.
We accept that A can be derived from B, after a mutation and / or recombination event.
Since we do not know how many Hong Kong people are infected by virus B, we shall consider the following two scenarios: a) 0.5 million Hong Kong people are infected by disease B. b) only 10 Hong Kong people are infected by disease B.",173
173,1475934218,2,"Since we do not know how many Hong Kong people are infected by virus B , we shall consider the following two scenarios : a ) 0.5 million Hong Kong people are infected by disease B. b ) only 10 Hong Kong people are infected by disease B.","Since we do not know how many Hong Kong people are infected by virus B , we shall consider the following two scenarios : a ) 0.5 million Hong Kong people are infected by disease B. b ) only 10 Hong Kong people are infected by disease B.","To apply our model to study the outbreak of  SARS in Hong Kong, we assume that disease A is caused by SARS virus, while disease B is caused by some unknown virus and  disease B ``protects'' people from being infected by SARS provided that they are infected by disease B first.
We accept that A can be derived from B, after a mutation and / or recombination event.
Since we do not know how many Hong Kong people are infected by virus B, we shall consider the following two scenarios: a) 0.5 million Hong Kong people are infected by disease B. b) only 10 Hong Kong people are infected by disease B.",174
174,1502961888,0,Figure 1 Typical dynamics for the SIR model Typical dynamics for the SIR model .,Figure 1 Typical dynamics for the SIR model Typical dynamics for the SIR model .,Figure 1 Typical dynamics for the SIR model Typical dynamics for the SIR model.,175
175,1516393785,0,Email : Tuen Wai Ng * Ntw@maths.hku.hk; Gabriel Turinici Gabriel.Turinici@inria.fr; Antoine Danchin Adanchin@pasteur.fr * Corresponding author .,Email : Tuen Wai Ng * Ntw@maths.hku.hk; Gabriel Turinici Gabriel.Turinici@inria.fr; Antoine Danchin Adanchin@pasteur.fr * Corresponding author .,Email: Tuen Wai Ng* Ntw@maths.hku.hk; Gabriel Turinici Gabriel.Turinici@inria.fr; Antoine Danchin Adanchin@pasteur.fr * Corresponding author .,176
176,1587864396,0,"Authors ' contributions TW Ng derived the system of non linear differential equations governing the SEIRP model , collected the figures of SARS cases in different cities , carried out some numerical simulations and the parameters estimations .","Authors ' contributions TW Ng derived the system of non linear differential equations governing the SEIRP model , collected the figures of SARS cases in different cities , carried out some numerical simulations and the parameters estimations .","Authors' contributions TW Ng derived the system of non-linear differential equations governing the SEIRP model, collected the figures of SARS cases in different cities, carried out some numerical simulations and the parameters estimations.",177
177,1676767028,0,Comment on the estimations of the parameters Note that there are two possible ways of estimating the parameters in the model .,Comment on the estimations of the parameters Note that there are two possible ways of estimating the parameters in the model .,"Comment on the estimations of the parameters Note that there are two possible ways of  estimating the parameters in the model.
The first one is to first fix the .",178
178,1676767028,1,The first one is to first fix the .,The first one is to first fix the .,"Comment on the estimations of the parameters Note that there are two possible ways of  estimating the parameters in the model.
The first one is to first fix the .",179
179,1697859717,0,"Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event , such as the Amoy Gardens Estate outbreak , the SIR model cannot represent the unfolding of the SARS epidemic , even at its first steps .","Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event , such as the Amoy Gardens Estate outbreak , the SIR model cannot represent the unfolding of the SARS epidemic , even at its first steps .","Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event, such as the Amoy Gardens Estate outbreak, the SIR model cannot represent the unfolding of the SARS epidemic, even at its first steps.
This indicates that the simple model of contagion by a single stable virus does not hold.
The second conclusion is that, at least in some regions, data may be inaccurate to account for the reality of the epidemic.
This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms, and perhaps in provinces next to Beijing, by  underreporting.
Finally, this study sends a message of hope: lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by  governments are effective.
Furthermore, this model, that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible, and may soon be created.
It also suggests that there might exist a SARS precursor in a large reservoir, prompting for implementation of precautionary measures when the weather cools down.",180
180,1697859717,1,This indicates that the simple model of contagion by a single stable virus does not hold .,This indicates that the simple model of contagion by a single stable virus does not hold .,"Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event, such as the Amoy Gardens Estate outbreak, the SIR model cannot represent the unfolding of the SARS epidemic, even at its first steps.
This indicates that the simple model of contagion by a single stable virus does not hold.
The second conclusion is that, at least in some regions, data may be inaccurate to account for the reality of the epidemic.
This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms, and perhaps in provinces next to Beijing, by  underreporting.
Finally, this study sends a message of hope: lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by  governments are effective.
Furthermore, this model, that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible, and may soon be created.
It also suggests that there might exist a SARS precursor in a large reservoir, prompting for implementation of precautionary measures when the weather cools down.",181
181,1697859717,2,"The second conclusion is that , at least in some regions , data may be inaccurate to account for the reality of the epidemic .","The second conclusion is that , at least in some regions , data may be inaccurate to account for the reality of the epidemic .","Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event, such as the Amoy Gardens Estate outbreak, the SIR model cannot represent the unfolding of the SARS epidemic, even at its first steps.
This indicates that the simple model of contagion by a single stable virus does not hold.
The second conclusion is that, at least in some regions, data may be inaccurate to account for the reality of the epidemic.
This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms, and perhaps in provinces next to Beijing, by  underreporting.
Finally, this study sends a message of hope: lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by  governments are effective.
Furthermore, this model, that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible, and may soon be created.
It also suggests that there might exist a SARS precursor in a large reservoir, prompting for implementation of precautionary measures when the weather cools down.",182
182,1697859717,3,"This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms , and perhaps in provinces next to Beijing , by underreporting .","This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms , and perhaps in provinces next to Beijing , by underreporting .","Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event, such as the Amoy Gardens Estate outbreak, the SIR model cannot represent the unfolding of the SARS epidemic, even at its first steps.
This indicates that the simple model of contagion by a single stable virus does not hold.
The second conclusion is that, at least in some regions, data may be inaccurate to account for the reality of the epidemic.
This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms, and perhaps in provinces next to Beijing, by  underreporting.
Finally, this study sends a message of hope: lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by  governments are effective.
Furthermore, this model, that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible, and may soon be created.
It also suggests that there might exist a SARS precursor in a large reservoir, prompting for implementation of precautionary measures when the weather cools down.",183
183,1697859717,4,"Finally , this study sends a message of hope : lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by governments are effective .","Finally , this study sends a message of hope : lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by governments are effective .","Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event, such as the Amoy Gardens Estate outbreak, the SIR model cannot represent the unfolding of the SARS epidemic, even at its first steps.
This indicates that the simple model of contagion by a single stable virus does not hold.
The second conclusion is that, at least in some regions, data may be inaccurate to account for the reality of the epidemic.
This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms, and perhaps in provinces next to Beijing, by  underreporting.
Finally, this study sends a message of hope: lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by  governments are effective.
Furthermore, this model, that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible, and may soon be created.
It also suggests that there might exist a SARS precursor in a large reservoir, prompting for implementation of precautionary measures when the weather cools down.",184
184,1697859717,5,"Furthermore , this model , that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible , and may soon be created .","Furthermore , this model , that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible , and may soon be created .","Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event, such as the Amoy Gardens Estate outbreak, the SIR model cannot represent the unfolding of the SARS epidemic, even at its first steps.
This indicates that the simple model of contagion by a single stable virus does not hold.
The second conclusion is that, at least in some regions, data may be inaccurate to account for the reality of the epidemic.
This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms, and perhaps in provinces next to Beijing, by  underreporting.
Finally, this study sends a message of hope: lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by  governments are effective.
Furthermore, this model, that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible, and may soon be created.
It also suggests that there might exist a SARS precursor in a large reservoir, prompting for implementation of precautionary measures when the weather cools down.",185
185,1697859717,6,"It also suggests that there might exist a SARS precursor in a large reservoir , prompting for implementation of precautionary measures when the weather cools down .","It also suggests that there might exist a SARS precursor in a large reservoir , prompting for implementation of precautionary measures when the weather cools down .","Conclusions The first conclusion of the present work is that except at very restricted places recording a simple event, such as the Amoy Gardens Estate outbreak, the SIR model cannot represent the unfolding of the SARS epidemic, even at its first steps.
This indicates that the simple model of contagion by a single stable virus does not hold.
The second conclusion is that, at least in some regions, data may be inaccurate to account for the reality of the epidemic.
This is true in various parts of mainland China and can be accounted for by the large variation in SARS symptoms, and perhaps in provinces next to Beijing, by  underreporting.
Finally, this study sends a message of hope: lack of fitting of predicted curves with actual recent data indicate that the containment measures decided by the WHO and relayed by  governments are effective.
Furthermore, this model, that assumes that a mild epidemic protects against SARS would predict that a vaccine is possible, and may soon be created.
It also suggests that there might exist a SARS precursor in a large reservoir, prompting for implementation of precautionary measures when the weather cools down.",186
186,1698948727,0,"E I R - - > ( cid :47 ) - - > S ( cid :50 ) I R - - > p p With , S ( t ) , E ( t ) , I ( t ) , R ( t ) IP ( t ) and RP ( t ) as the number of individuals in each class at time t , we assume here that : .","E I R - - > ( cid :47 ) - - > S ( cid :50 ) I R - - > p p With , S ( t ) , E ( t ) , I ( t ) , R ( t ) IP ( t ) and RP ( t ) as the number of individuals in each class at time t , we assume here that : .","E I R --> (cid:47) --> S (cid:50) I R --> p p With, S(t), E(t), I(t), R(t) IP(t) and RP(t) as the number of individuals in each class at time t, we assume here that: .",187
187,1702142894,0,( viii ) The incubation period ( the time from first infection to the appearances of symptoms ) plus the onset to admission interval is equal to the sum of the latent period and the infectious period and is therefore equal to 1 / b + 1 / a.,( viii ) The incubation period ( the time from first infection to the appearances of symptoms ) plus the onset to admission interval is equal to the sum of the latent period and the infectious period and is therefore equal to 1 / b + 1 / a.,(viii) The incubation period (the time from first infection to the appearances of symptoms) plus the onset to admission interval is equal to the sum of the latent period and the infectious period and is therefore equal to 1/b + 1/a.,188
188,1719081865,0,Figure 7 Number of SARS cases in Hong-Kong community ( and the simulated case `` b '' ) per three days Number of SARS cases in Hong-Kong community ( and the simulated case `` b '' ) per three days .,Figure 7 Number of SARS cases in Hong-Kong community ( and the simulated case `` b '' ) per three days Number of SARS cases in Hong-Kong community ( and the simulated case `` b '' ) per three days .,Figure 7 Number of SARS cases in Hong-Kong community (and the simulated case ``b'') per three days Number of SARS cases in Hong-Kong community (and the simulated case ``b'') per three days.,189
189,1743693694,0,One may wonder if the `` dynamic '' protection assumption is really necessary to get a good fit of the data .,One may wonder if the `` dynamic '' protection assumption is really necessary to get a good fit of the data .,"One may wonder if the ``dynamic'' protection assumption is really necessary to get a good fit of the data.
We have tested the ``static'' protection assumption by  setting the total population to several initial values less than the real population (see also the case a) of  Hong-Kong simulations below) but the fit quality was generally less satisfactory than in the case of  the co-existing epidemics (i.e. ``dynamic'' effect) ; more testing is needed to fully certify this conclusion.",190
190,1743693694,1,We have tested the `` static '' protection assumption by setting the total population to several initial values less than the real population ( see also the case a ) of Hong-Kong simulations below ) but the fit quality was generally less satisfactory than in the case of the co-existing epidemics ( i.e. `` dynamic '' effect ) ; more testing is needed to fully certify this conclusion .,We have tested the `` static '' protection assumption by setting the total population to several initial values less than the real population ( see also the case a ) of Hong-Kong simulations below ) but the fit quality was generally less satisfactory than in the case of the co-existing epidemics ( i.e. `` dynamic '' effect ) ; more testing is needed to fully certify this conclusion .,"One may wonder if the ``dynamic'' protection assumption is really necessary to get a good fit of the data.
We have tested the ``static'' protection assumption by  setting the total population to several initial values less than the real population (see also the case a) of  Hong-Kong simulations below) but the fit quality was generally less satisfactory than in the case of  the co-existing epidemics (i.e. ``dynamic'' effect) ; more testing is needed to fully certify this conclusion.",191
191,1752941380,0,The parameter b describes the evolution from the exposed class E to the infectives class I ; its reciprocal 1 / b is related to the latent period of the disease ; as such it is indeed more characteristic of the disease itself than the parameter a but it may still be affected by the geographic region .,The parameter b describes the evolution from the exposed class E to the infectives class I ; its reciprocal 1 / b is related to the latent period of the disease ; as such it is indeed more characteristic of the disease itself than the parameter a but it may still be affected by the geographic region .,"The parameter b describes the evolution from the exposed class E to the infectives class I; its reciprocal 1/b is related to the latent period of  the disease; as such it is indeed more characteristic of the disease itself than the parameter a but it may still be affected by the geographic region.
For instance, the lifestyles of the people in Beijing and Inner Mongolia are very different because Beijing is the capital, and  hence much richer (with better hygiene, but with more important air pollution).
The value of the b parameter will also be obtained from the fitting procedure.",192
192,1752941380,1,"For instance , the lifestyles of the people in Beijing and Inner Mongolia are very different because Beijing is the capital , and hence much richer ( with better hygiene , but with more important air pollution ) .","For instance , the lifestyles of the people in Beijing and Inner Mongolia are very different because Beijing is the capital , and hence much richer ( with better hygiene , but with more important air pollution ) .","The parameter b describes the evolution from the exposed class E to the infectives class I; its reciprocal 1/b is related to the latent period of  the disease; as such it is indeed more characteristic of the disease itself than the parameter a but it may still be affected by the geographic region.
For instance, the lifestyles of the people in Beijing and Inner Mongolia are very different because Beijing is the capital, and  hence much richer (with better hygiene, but with more important air pollution).
The value of the b parameter will also be obtained from the fitting procedure.",193
193,1752941380,2,The value of the b parameter will also be obtained from the fitting procedure .,The value of the b parameter will also be obtained from the fitting procedure .,"The parameter b describes the evolution from the exposed class E to the infectives class I; its reciprocal 1/b is related to the latent period of  the disease; as such it is indeed more characteristic of the disease itself than the parameter a but it may still be affected by the geographic region.
For instance, the lifestyles of the people in Beijing and Inner Mongolia are very different because Beijing is the capital, and  hence much richer (with better hygiene, but with more important air pollution).
The value of the b parameter will also be obtained from the fitting procedure.",194
194,1754557286,0,"Finally , our approach that not fixing the parameters a and b at the very beginning but rather than estimating them from the data can let us to indirectly verify the double epidemic hypothesis .","Finally , our approach that not fixing the parameters a and b at the very beginning but rather than estimating them from the data can let us to indirectly verify the double epidemic hypothesis .","Finally, our approach that not fixing the parameters a and b at the very beginning but rather than estimating them from the data can let us to indirectly verify the double epidemic hypothesis.
In fact, as already pointed out in the paper, 1/a+1/b can be considered as the incubation period plus the onset to admission interval.
For the two Hong Kong scenarios we considered, our estimations are quite close to the observed figures.",195
195,1754557286,1,"In fact , as already pointed out in the paper , 1 / a +1 / b can be considered as the incubation period plus the onset to admission interval .","In fact , as already pointed out in the paper , 1 / a +1 / b can be considered as the incubation period plus the onset to admission interval .","Finally, our approach that not fixing the parameters a and b at the very beginning but rather than estimating them from the data can let us to indirectly verify the double epidemic hypothesis.
In fact, as already pointed out in the paper, 1/a+1/b can be considered as the incubation period plus the onset to admission interval.
For the two Hong Kong scenarios we considered, our estimations are quite close to the observed figures.",196
196,1754557286,2,"For the two Hong Kong scenarios we considered , our estimations are quite close to the observed figures .","For the two Hong Kong scenarios we considered , our estimations are quite close to the observed figures .","Finally, our approach that not fixing the parameters a and b at the very beginning but rather than estimating them from the data can let us to indirectly verify the double epidemic hypothesis.
In fact, as already pointed out in the paper, 1/a+1/b can be considered as the incubation period plus the onset to admission interval.
For the two Hong Kong scenarios we considered, our estimations are quite close to the observed figures.",197
197,1792385682,0,"While parameters r and rP are related to the infective rates that may depend on the hygienic situation , the a 's and b are closer to clinical properties of the infection .","While parameters r and rP are related to the infective rates that may depend on the hygienic situation , the a 's and b are closer to clinical properties of the infection .","While parameters r and rP are related to the infective rates that may depend on the hygienic situation, the a's and b are closer to clinical properties of the infection.
That they differ quite a lot in different scenarios is surprising.
In particular, the b value for Inner Mongolia is 76 times that of Beijing, implying that latency lasts so much longer in Beijing.
One explanation is there may be a difference in the spread of  the ``protective'' epidemic, that might have started earlier at one of those places.
Another explanation is due to the latent immunodepression of  the people there.
This means that people do not build up a strong immune response when infected, because they are either infected by  other viruses (this is the case of  AIDS) or because they are generally in poor health.
Note that they were recently more or less submitted to a severe draught, which meant that they were probably undernourished.",198
198,1792385682,1,That they differ quite a lot in different scenarios is surprising .,That they differ quite a lot in different scenarios is surprising .,"While parameters r and rP are related to the infective rates that may depend on the hygienic situation, the a's and b are closer to clinical properties of the infection.
That they differ quite a lot in different scenarios is surprising.
In particular, the b value for Inner Mongolia is 76 times that of Beijing, implying that latency lasts so much longer in Beijing.
One explanation is there may be a difference in the spread of  the ``protective'' epidemic, that might have started earlier at one of those places.
Another explanation is due to the latent immunodepression of  the people there.
This means that people do not build up a strong immune response when infected, because they are either infected by  other viruses (this is the case of  AIDS) or because they are generally in poor health.
Note that they were recently more or less submitted to a severe draught, which meant that they were probably undernourished.",199
199,1792385682,2,"In particular , the b value for Inner Mongolia is 76 times that of Beijing , implying that latency lasts so much longer in Beijing .","In particular , the b value for Inner Mongolia is 76 times that of Beijing , implying that latency lasts so much longer in Beijing .","While parameters r and rP are related to the infective rates that may depend on the hygienic situation, the a's and b are closer to clinical properties of the infection.
That they differ quite a lot in different scenarios is surprising.
In particular, the b value for Inner Mongolia is 76 times that of Beijing, implying that latency lasts so much longer in Beijing.
One explanation is there may be a difference in the spread of  the ``protective'' epidemic, that might have started earlier at one of those places.
Another explanation is due to the latent immunodepression of  the people there.
This means that people do not build up a strong immune response when infected, because they are either infected by  other viruses (this is the case of  AIDS) or because they are generally in poor health.
Note that they were recently more or less submitted to a severe draught, which meant that they were probably undernourished.",200
